t,x,y,z,mf
3.5340000000,28.1943798065,14.0708341599,5.7351651192,32.03
3.5440000000,29.7827968597,13.5296478271,6.2130956650,33.30
3.5540000000,28.3929328918,13.9806365967,6.1334404945,32.24
3.5640000000,27.9958286285,13.9806365967,6.4520606995,31.95
3.5730000000,28.5914840698,13.3492527008,6.5317158699,32.22
3.5830000000,27.7972755432,13.5296478271,5.8944749832,31.47
3.5930000000,29.7827968597,13.8904380798,7.1689558029,33.64
3.6030000000,29.3856925964,13.8904380798,6.8503355980,33.22
3.6130000000,27.7972755432,13.3492527008,6.3724055290,31.49
3.6230000000,27.7972755432,13.8904380798,6.0537853241,31.66
3.6320000000,28.9885883331,14.0708341599,6.3724055290,32.85
3.6420000000,28.3929328918,13.0786600113,6.4520606995,31.92
3.6520000000,28.7900371552,13.6198453903,6.1334404945,32.43
3.6620000000,27.9958286285,13.6198453903,6.1334404945,31.73
3.6720000000,28.1943798065,13.5296478271,6.5317158699,31.95
3.6820000000,28.9885883331,14.4316244125,6.8503355980,33.10
3.6920000000,28.7900371552,13.8002405167,6.7706809044,32.64
3.7010000000,28.1943798065,14.2512292862,7.1689558029,32.39
3.7110000000,28.1943798065,13.1688575745,6.3724055290,31.76
3.7210000000,28.5914840698,13.7100429535,6.6910257339,32.41
3.7310000000,27.4001731873,12.8080663681,6.2130956650,30.88
3.7410000000,28.7900371552,14.1610317230,5.9741301537,32.64
3.7510000000,28.7900371552,13.2590551376,6.6113710403,32.38
3.7610000000,27.9958286285,14.1610317230,6.2927503586,32.00
3.7700000000,28.1943798065,13.1688575745,6.8503355980,31.86
3.7800000000,28.7900371552,13.6198453903,6.9299907684,32.59
3.7900000000,29.9813480377,13.2590551376,6.2927503586,33.38
3.8000000000,29.3856925964,13.5296478271,6.6910257339,33.04
3.8100000000,28.7900371552,14.3414268494,6.6113710403,32.84
3.8200000000,27.5987243652,13.8002405167,6.9299907684,31.63
3.8290000000,28.9885883331,13.8904380798,5.5758547783,32.62
3.8390000000,28.7900371552,13.6198453903,6.2927503586,32.46
3.8490000000,27.7972755432,13.3492527008,6.3724055290,31.49
3.8590000000,28.5914840698,13.7100429535,6.6910257339,32.41
3.8690000000,28.1943798065,13.5296478271,6.3724055290,31.92
3.8790000000,28.5914840698,14.0708341599,6.3724055290,32.50
3.8880000000,27.7972755432,13.8904380798,6.2130956650,31.69
3.8980000000,28.5914840698,13.5296478271,6.3724055290,32.27
3.9080000000,27.5987243652,13.0786600113,6.6113710403,31.25
3.9180000000,28.1943798065,13.5296478271,6.3724055290,31.92
3.9280000000,27.4001731873,13.7100429535,6.8503355980,31.40
3.9380000000,28.5914840698,14.0708341599,6.3724055290,32.50
3.9480000000,29.1871395111,14.3414268494,6.4520606995,33.15
3.9580000000,27.5987243652,13.8002405167,6.7706809044,31.59
3.9670000000,28.5914840698,13.7100429535,6.6910257339,32.41
3.9770000000,28.1943798065,13.7100429535,6.8503355980,32.09
3.9870000000,29.1871395111,13.6198453903,6.7706809044,32.91
3.9970000000,29.3856925964,13.3492527008,6.2130956650,32.87
4.0070000000,28.5914840698,12.9884614944,6.8503355980,32.14
4.0160000000,28.3929328918,13.9806365967,6.6113710403,32.33
4.0260000000,28.5914840698,14.0708341599,6.6910257339,32.56
4.0360000000,28.7900371552,13.6198453903,7.0893011093,32.63
4.0460000000,28.5914840698,13.8904380798,6.6910257339,32.48
4.0560000000,28.7900371552,13.8002405167,7.0893011093,32.70
4.0660000000,30.1799011230,13.3492527008,6.5317158699,33.64
4.0760000000,27.9958286285,13.6198453903,5.9741301537,31.70
4.0850000000,26.8045158386,13.0786600113,6.7706809044,30.58
4.0950000000,29.9813480377,13.6198453903,6.1334404945,33.50
4.1050000000,27.9958286285,13.9806365967,6.4520606995,31.95
4.1150000000,26.8045158386,13.8002405167,6.4520606995,30.83
4.1250000000,27.2016201019,13.2590551376,6.7706809044,31.01
4.1350000000,29.5842437744,13.9806365967,6.7706809044,33.41
4.1450000000,29.5842437744,13.8002405167,6.6113710403,33.31
4.1540000000,27.5987243652,13.9806365967,7.2486109734,31.78
4.1640000000,28.5914840698,13.3492527008,6.8503355980,32.29
4.1740000000,28.1943798065,14.2512292862,6.8503355980,32.33
4.1840000000,27.2016201019,13.2590551376,6.6113710403,30.97
4.1940000000,28.1943798065,14.2512292862,6.5317158699,32.26
4.2040000000,30.3784523010,13.4394502640,6.7706809044,33.90
4.2140000000,28.7900371552,13.8002405167,6.9299907684,32.67
4.2230000000,28.1943798065,12.8080663681,6.6910257339,31.68
4.2330000000,27.7972755432,13.3492527008,6.6910257339,31.55
4.2430000000,28.5914840698,13.8904380798,7.3282661438,32.62
4.2530000000,29.1871395111,13.4394502640,6.4520606995,32.77
4.2630000000,29.5842437744,13.2590551376,6.6113710403,33.09
4.2730000000,28.7900371552,13.4394502640,6.2927503586,32.39
4.2820000000,30.3784523010,13.6198453903,5.9741301537,33.82
4.2920000000,28.5914840698,13.7100429535,7.1689558029,32.51
4.3020000000,29.7827968597,13.7100429535,6.6910257339,33.46
4.3120000000,28.5914840698,13.5296478271,6.3724055290,32.27
4.3220000000,29.7827968597,13.7100429535,6.5317158699,33.43
4.3320000000,28.7900371552,13.6198453903,6.7706809044,32.56
4.3420000000,29.3856925964,14.2512292862,6.5317158699,33.31
4.3510000000,29.3856925964,13.7100429535,6.0537853241,32.99
4.3610000000,27.9958286285,14.3414268494,6.4520606995,32.11
4.3710000000,28.5914840698,13.5296478271,6.6910257339,32.33
4.3810000000,28.7900371552,13.4394502640,6.2927503586,32.39
4.3910000000,28.5914840698,13.3492527008,6.6910257339,32.26
4.4010000000,27.9958286285,13.2590551376,6.6113710403,31.67
4.4110000000,29.5842437744,13.2590551376,7.0893011093,33.19
4.4200000000,29.5842437744,13.4394502640,6.7706809044,33.19
4.4300000000,29.5842437744,13.6198453903,6.4520606995,33.20
4.4400000000,29.1871395111,13.6198453903,5.6555099487,32.70
4.4500000000,28.7900371552,13.6198453903,6.7706809044,32.56
4.4600000000,29.9813480377,14.3414268494,6.2927503586,33.83
4.4700000000,30.1799011230,13.7100429535,6.8503355980,33.85
4.4790000000,28.1943798065,14.2512292862,7.0096459389,32.36
