t,x,y,z,mf
4.1140000000,31.5697650909,14.1610317230,6.4520606995,35.20
4.1230000000,29.3856925964,14.2512292862,7.1689558029,33.44
4.1330000000,31.1726608276,14.7022171021,7.2486109734,35.22
4.1430000000,30.5770034790,14.0708341599,7.1689558029,34.41
4.1530000000,29.9813480377,14.3414268494,6.7706809044,33.92
4.1630000000,29.5842437744,13.6198453903,7.5672311783,33.44
4.1720000000,30.7755565643,15.2434034348,7.4079213142,35.13
4.1830000000,29.9813480377,14.3414268494,7.5672311783,34.09
4.1920000000,28.1943798065,14.7924146652,6.5317158699,32.50
4.2020000000,30.3784523010,14.1610317230,6.9299907684,34.23
4.2120000000,30.7755565643,14.3414268494,7.2486109734,34.72
4.2220000000,29.9813480377,13.8002405167,7.0893011093,33.76
4.2310000000,31.3712120056,14.7924146652,7.0096459389,35.39
4.2410000000,29.3856925964,14.0708341599,7.0096459389,33.33
4.2510000000,30.1799011230,14.7924146652,6.8503355980,34.30
4.2610000000,30.3784523010,15.2434034348,6.6113710403,34.63
4.2710000000,29.7827968597,13.7100429535,7.0096459389,33.53
4.2810000000,29.5842437744,14.5218219757,6.9299907684,33.68
4.2910000000,29.3856925964,14.2512292862,6.8503355980,33.37
4.3000000000,31.3712120056,14.9728107452,7.1689558029,35.49
4.3100000000,30.3784523010,13.9806365967,7.0893011093,34.18
4.3200000000,29.9813480377,14.3414268494,7.0893011093,33.98
4.3300000000,28.7900371552,14.5218219757,6.6113710403,32.92
4.3400000000,31.5697650909,14.3414268494,6.7706809044,35.33
4.3490000000,31.5697650909,14.7022171021,6.7706809044,35.48
4.3600000000,31.7683162689,14.2512292862,6.6910257339,35.46
4.3690000000,31.1726608276,14.1610317230,6.7706809044,34.90
4.3790000000,28.7900371552,14.3414268494,6.6113710403,32.84
4.3890000000,29.9813480377,14.1610317230,7.2486109734,33.94
4.3990000000,30.1799011230,14.4316244125,7.4875764847,34.28
4.4090000000,28.5914840698,14.4316244125,6.6910257339,32.72
4.4180000000,29.5842437744,14.1610317230,6.9299907684,33.52
4.4290000000,31.7683162689,14.4316244125,7.0096459389,35.59
4.4380000000,31.7683162689,14.7924146652,5.8944749832,35.54
4.4480000000,31.7683162689,14.2512292862,7.0096459389,35.52
4.4580000000,30.5770034790,14.4316244125,7.3282661438,34.60
4.4680000000,31.1726608276,13.9806365967,7.0893011093,34.89
