time,x,y,z
37559,100,-54,-824
37569,101,-61,-825
37579,101,-57,-823
37589,103,-59,-821
37599,108,-62,-824
37609,98,-64,-824
37618,97,-55,-825
37628,99,-59,-827
37638,105,-59,-815
37648,104,-52,-820
37658,100,-56,-824
37668,94,-62,-826
37678,99,-59,-821
37687,90,-54,-814
37697,104,-62,-824
37707,101,-55,-829
37717,104,-70,-822
37727,104,-56,-822
37737,93,-59,-823
37747,95,-61,-829
37757,102,-60,-820
37766,101,-63,-821
37776,90,-66,-824
37786,105,-57,-815
37796,99,-61,-819
37806,105,-55,-829
37815,94,-58,-822
37825,97,-55,-827
37835,96,-58,-818
37845,100,-60,-828
37855,107,-57,-827
37865,96,-54,-826
37875,99,-59,-823
37884,100,-58,-828
37894,99,-61,-825
37904,99,-65,-823
37914,93,-65,-821
37924,97,-59,-823
37934,94,-60,-824
37944,102,-66,-822
37953,98,-56,-824
37963,102,-60,-824
37973,102,-64,-818
37983,101,-55,-819
37993,96,-66,-824
38003,100,-62,-822
38013,97,-59,-823
38022,98,-62,-826
38032,92,-58,-824
38042,101,-65,-821
38052,97,-61,-827
38062,99,-61,-813
38072,103,-57,-817
38082,97,-55,-825
38091,101,-67,-831
38101,99,-63,-829
38111,95,-61,-823
38121,97,-63,-825
38131,102,-60,-818
38141,93,-57,-819
38151,100,-62,-818
38161,100,-58,-822
38170,99,-61,-823
38180,97,-61,-827
38190,105,-57,-823
38200,101,-63,-827
38210,104,-66,-820
38220,99,-59,-817
38230,100,-60,-822
38239,101,-61,-825
38249,103,-57,-831
38259,102,-60,-826
38269,101,-61,-823
38279,93,-53,-827
38289,100,-58,-822
38299,95,-57,-821
38308,102,-58,-822
38318,101,-61,-825
38328,96,-52,-826
38338,100,-58,-820
38348,97,-63,-825
38358,96,-56,-818
38368,100,-56,-818
38377,92,-58,-822
38387,100,-58,-824
38397,99,-59,-821
38407,99,-61,-825
38417,104,-56,-824
38427,95,-59,-825
38437,95,-55,-823
38446,102,-60,-824
38456,100,-62,-824
38466,99,-55,-827
38476,103,-59,-819
38486,95,-67,-819
38496,90,-66,-824
38506,98,-60,-826
38515,96,-58,-826
38525,102,-64,-822
38535,102,-58,-820
38545,95,-59,-825
38555,98,-60,-824
38565,104,-68,-812
38575,97,-55,-823
38584,95,-55,-819
38594,95,-61,-817
38604,98,-60,-826
38614,101,-61,-819
38624,98,-58,-828
38634,98,-64,-820
38644,101,-55,-829
38653,100,-58,-820
38663,96,-56,-816
38673,98,-60,-820
38683,101,-51,-823
38693,96,-60,-828
38703,91,-51,-825
38713,97,-67,-823
38722,94,-56,-822
38732,99,-61,-827
38742,102,-54,-826
38752,93,-57,-823
38762,97,-69,-821
38772,103,-63,-823
38782,101,-59,-825
38791,94,-54,-822
38801,98,-54,-826
38811,104,-54,-812
38821,104,-58,-826
38831,92,-66,-824
38841,98,-56,-822
38851,94,-60,-818
38861,99,-61,-823
38870,99,-61,-821
38880,95,-57,-819
38890,102,-54,-818
38900,94,-66,-826
38910,98,-64,-816
38920,98,-62,-826
38929,96,-54,-824
38939,108,-56,-828
38949,94,-56,-822
38959,94,-58,-826
38969,94,-54,-822
38979,102,-54,-820
38989,98,-56,-828
38999,95,-61,-823
39008,102,-60,-828
39018,98,-64,-828
39028,95,-61,-823
39038,98,-52,-826
39048,99,-61,-827
39058,97,-57,-829
39068,101,-61,-821
39077,99,-61,-819
39087,93,-61,-819
39097,97,-57,-825
39107,104,-64,-824
39117,96,-58,-828
39127,104,-58,-824
39137,102,-62,-816
39146,101,-57,-825
39156,99,-59,-829
39166,98,-62,-820
39176,95,-61,-821
39186,100,-58,-816
39196,103,-61,-819
39206,103,-57,-831
39215,97,-55,-821
39225,97,-57,-813
39235,109,-61,-825
39245,107,-59,-821
39255,92,-58,-820
39265,102,-58,-820
39275,100,-64,-820
39284,100,-64,-818
39294,104,-58,-824
39304,99,-55,-825
39314,97,-61,-823
39324,96,-60,-822
39334,91,-57,-823
39344,100,-58,-824
39353,96,-58,-828
39363,98,-56,-818
39373,97,-53,-813
39383,104,-60,-820
39393,101,-57,-823
39403,103,-57,-823
39412,95,-63,-819
39422,102,-56,-816
39432,102,-62,-820
39442,96,-60,-822
39452,96,-56,-820
39462,95,-59,-821
39472,99,-55,-821
39481,96,-60,-830
39491,103,-57,-827
39501,100,-58,-822
39511,92,-56,-822
39521,106,-62,-818
39531,103,-61,-823
39541,97,-57,-821
39550,92,-56,-824
39560,100,-64,-826
39570,98,-66,-824
39580,104,-58,-828
39590,99,-55,-823
39600,100,-56,-820
39609,100,-56,-828
39619,102,-60,-824
39629,103,-57,-813
39639,96,-60,-822
39649,101,-63,-823
39659,93,-63,-823
39669,106,-66,-820
39678,96,-64,-828
39688,96,-62,-826
39698,95,-65,-819
39708,101,-63,-823
39718,97,-61,-821
39728,100,-56,-824
39738,97,-53,-825
39747,100,-64,-826
39757,101,-57,-829
39767,99,-61,-825
39777,93,-59,-821
39787,102,-58,-828
39797,99,-55,-823
39807,98,-58,-824
39816,101,-63,-821
39826,100,-52,-822
39836,99,-57,-823
39846,105,-59,-823
39856,100,-58,-820
39866,94,-56,-822
39876,102,-60,-820
39885,98,-60,-824
39895,91,-59,-821
39905,92,-62,-820
39915,97,-61,-827
39925,99,-59,-815
39935,102,-60,-828
39945,102,-58,-818
39954,104,-66,-826
39964,101,-57,-829
39974,104,-54,-822
39984,94,-66,-824
39994,107,-65,-833
40004,105,-55,-827
40014,94,-56,-824
40023,97,-61,-827
40033,93,-59,-829
40043,99,-59,-825
40053,95,-57,-825
40063,104,-62,-824
40073,94,-54,-828
40083,99,-57,-825
40092,98,-60,-824
40102,102,-62,-824
40112,96,-64,-822
40122,95,-61,-823
40132,99,-63,-825
40142,96,-62,-824
40152,96,-60,-826
40161,96,-52,-824
40171,95,-53,-825
40181,97,-63,-821
40191,97,-51,-821
40201,101,-61,-829
40211,106,-62,-820
40221,101,-57,-825
40230,98,-58,-828
40240,98,-66,-820
40250,98,-64,-814
40260,99,-59,-829
40270,98,-54,-822
40280,103,-65,-817
40290,95,-61,-819
40299,104,-58,-824
40309,99,-57,-831
40319,98,-56,-826
40329,101,-57,-823
40339,94,-60,-824
40349,99,-63,-819
40359,92,-60,-822
40368,103,-65,-831
40378,108,-58,-820
40388,103,-65,-817
40398,98,-58,-818
40408,99,-57,-827
40418,97,-57,-829
40428,97,-59,-825
40437,108,-62,-814
40447,94,-62,-824
40457,99,-57,-821
40467,100,-60,-822
40477,104,-64,-820
40487,105,-55,-827
40496,95,-61,-819
40506,101,-63,-827
40516,100,-64,-820
40526,105,-57,-823
40536,97,-59,-813
40546,103,-59,-825
40556,102,-68,-824
40565,99,-65,-827
40575,91,-53,-823
40585,99,-59,-827
40595,96,-56,-824
40605,97,-63,-827
40615,104,-56,-824
40625,98,-62,-818
40634,94,-56,-820
40644,104,-62,-826
40654,96,-64,-828
40664,101,-59,-817
40674,100,-58,-826
40684,102,-62,-824
40694,104,-56,-826
40703,86,-56,-820
40713,98,-56,-820
40723,96,-48,-820
40733,94,-64,-830
40743,101,-55,-819
40753,96,-64,-828
40763,102,-60,-816
40772,92,-62,-826
40782,98,-50,-820
40792,89,-61,-823
40802,96,-58,-818
40812,95,-61,-821
40822,101,-57,-825
40832,101,-65,-823
40842,101,-55,-819
40851,95,-63,-827
40861,100,-64,-828
40871,98,-60,-820
40881,100,-62,-822
40891,105,-55,-819
40901,99,-53,-827
40911,97,-63,-821
40920,98,-56,-826
40930,101,-53,-823
40940,98,-54,-826
40950,99,-61,-827
40960,89,-61,-823
40970,96,-58,-828
40980,100,-64,-826
40989,94,-58,-830
40999,98,-58,-826
41009,103,-59,-829
41019,91,-63,-825
41029,93,-53,-825
41039,100,-62,-824
41049,97,-59,-817
41058,99,-63,-825
41068,100,-56,-820
41078,97,-51,-819
41088,105,-63,-827
41098,91,-59,-819
41108,92,-58,-824
41118,102,-58,-826
41127,95,-63,-823
41137,102,-64,-824
41147,100,-60,-826
41157,98,-52,-820
41167,99,-57,-823
41177,102,-62,-828
41187,100,-58,-822
41196,105,-61,-827
41206,94,-62,-818
41216,101,-63,-827
41226,100,-56,-826
41236,98,-62,-824
41246,103,-57,-825
41256,99,-59,-823
41265,103,-71,-823
41275,96,-60,-820
41285,101,-67,-817
41295,99,-59,-815
41305,103,-71,-823
41315,95,-61,-831
41325,95,-59,-827
41334,98,-62,-826
41344,100,-56,-822
41354,97,-53,-831
41364,93,-61,-819
41374,99,-59,-823
41384,95,-59,-825
41394,101,-55,-829
41403,101,-53,-829
41413,101,-59,-817
41423,98,-54,-822
41433,94,-56,-822
41443,96,-52,-824
41453,102,-68,-824
41463,98,-58,-826
41473,96,-62,-826
41482,100,-56,-820
41492,100,-60,-824
41502,111,-69,-819
41512,91,-63,-821
41522,103,-61,-819
41532,99,-53,-821
41542,110,-56,-826
41551,99,-59,-829
41561,100,-68,-828
41571,100,-56,-822
41581,99,-53,-821
41591,107,-57,-827
41601,98,-58,-822
41611,99,-51,-823
41620,97,-59,-825
41630,99,-63,-827
41640,96,-62,-816
41650,100,-66,-824
41660,101,-53,-821
41670,97,-65,-829
41680,98,-64,-826
41689,105,-63,-817
41699,98,-68,-824
41709,94,-58,-820
41719,100,-68,-822
41729,102,-54,-824
41739,96,-58,-820
41748,96,-52,-818
41758,93,-63,-823
41768,101,-55,-819
41778,100,-62,-824
41788,92,-56,-826
41798,96,-58,-824
41808,101,-61,-827
41817,98,-56,-824
41827,102,-60,-824
41837,101,-59,-819
41847,103,-61,-827
41857,99,-55,-827
41867,98,-60,-822
41877,95,-61,-815
41886,99,-65,-823
41896,99,-65,-825
41906,103,-57,-815
41916,104,-58,-824
41926,101,-57,-823
41936,101,-61,-813
41946,98,-54,-832
41955,101,-61,-825
41965,99,-61,-817
41975,102,-64,-824
41985,94,-60,-824
41995,99,-59,-825
42005,100,-66,-828
42015,101,-59,-819
42024,104,-60,-822
42034,101,-61,-827
42044,101,-53,-827
42054,97,-59,-817
42064,90,-58,-826
42074,98,-64,-822
42084,93,-61,-819
42093,99,-63,-817
42103,98,-54,-818
42113,98,-68,-822
42123,97,-61,-819
42133,103,-57,-821
42143,106,-58,-824
42153,97,-55,-823
42162,101,-57,-823
42172,95,-57,-827
42182,109,-59,-819
42192,93,-59,-829
42202,93,-57,-823
42212,99,-63,-819
42222,96,-58,-826
42231,100,-58,-822
42241,104,-56,-820
42251,101,-59,-827
42261,108,-60,-826
42271,98,-60,-826
42281,99,-63,-825
42291,96,-60,-822
42300,97,-55,-823
42310,95,-61,-825
42320,97,-59,-821
42330,93,-63,-821
42340,99,-59,-827
42350,106,-58,-822
42359,100,-58,-828
42369,94,-60,-822
42379,97,-51,-821
42389,99,-61,-825
42399,104,-58,-824
42409,100,-58,-818
42419,96,-64,-824
42428,102,-64,-826
42438,100,-56,-830
42448,100,-64,-828
42458,106,-58,-824
42468,100,-56,-824
42478,99,-61,-825
42488,98,-58,-826
42497,105,-61,-819
42507,95,-57,-823
42517,95,-61,-825
42527,95,-53,-821
42537,106,-58,-828
42547,99,-65,-817
42557,102,-60,-820
42567,98,-66,-824
42576,95,-59,-827
42586,100,-56,-824
42596,103,-57,-819
42606,106,-58,-824
42616,95,-63,-825
42626,99,-51,-817
42635,104,-52,-818
42645,100,-64,-818
42655,104,-54,-824
42665,103,-63,-821
42675,99,-63,-815
42685,99,-61,-823
42695,101,-63,-823
42704,92,-56,-820
42714,97,-55,-821
42724,94,-62,-822
42734,98,-64,-828
42744,99,-53,-823
42754,98,-54,-828
42764,99,-55,-823
42773,96,-62,-824
42783,106,-60,-824
42793,99,-59,-819
42803,101,-65,-819
42813,91,-55,-817
42823,102,-56,-828
42833,100,-62,-826
42842,97,-69,-823
42852,94,-66,-822
42862,105,-61,-827
42872,100,-68,-820
42882,100,-60,-824
42892,103,-57,-825
42902,91,-63,-823
42911,98,-60,-826
42921,96,-68,-828
42931,94,-56,-828
42941,101,-57,-833
42951,109,-67,-823
42961,98,-56,-820
42971,99,-57,-821
42980,99,-59,-829
42990,93,-61,-829
43000,101,-49,-823
43010,103,-61,-823
43020,101,-69,-825
43030,102,-64,-830
43040,103,-61,-821
43049,100,-56,-826
43059,99,-59,-819
43069,97,-55,-829
43079,102,-68,-820
43089,102,-58,-820
43099,101,-61,-825
43109,96,-68,-826
43119,99,-65,-819
43128,94,-58,-826
43138,98,-60,-818
43148,97,-59,-817
43158,95,-59,-819
43168,98,-54,-820
43178,90,-54,-820
43188,93,-61,-819
43197,100,-58,-828
43207,99,-63,-821
43217,94,-50,-820
43227,102,-60,-836
43237,99,-59,-829
43247,105,-67,-819
43256,99,-57,-821
43266,100,-56,-820
43276,100,-60,-824
43286,100,-62,-818
43296,101,-59,-819
43306,101,-63,-827
43315,95,-59,-827
43325,91,-59,-827
43335,98,-66,-822
43345,92,-60,-816
43355,104,-56,-820
43365,103,-59,-827
43375,96,-64,-824
43384,98,-58,-826
43394,104,-66,-828
43404,94,-58,-826
43414,109,-61,-827
43424,91,-59,-817
43434,95,-61,-819
43443,104,-60,-818
43453,102,-64,-818
43463,101,-55,-825
43473,95,-59,-827
43483,105,-61,-825
43493,98,-58,-824
43503,102,-58,-828
43512,101,-53,-819
43522,98,-62,-820
43532,101,-55,-815
43542,101,-57,-825
43552,101,-55,-819
43562,96,-52,-822
43572,99,-53,-821
43582,103,-61,-823
43591,92,-50,-824
43601,94,-62,-822
43611,97,-63,-819
43621,98,-64,-826
43631,98,-62,-824
43641,100,-50,-828
43651,99,-63,-817
43660,94,-60,-826
43670,98,-62,-820
43680,96,-68,-822
43690,99,-57,-821
43700,99,-61,-825
43710,91,-57,-815
43720,103,-63,-823
43729,98,-54,-820
43739,93,-59,-823
43749,96,-56,-818
43759,99,-55,-823
43769,100,-62,-818
43779,97,-61,-835
43789,97,-57,-825
43799,96,-62,-824
43808,95,-57,-829
43818,95,-59,-819
43828,101,-59,-817
43838,102,-58,-822
43848,100,-60,-828
43858,101,-59,-829
43868,101,-63,-825
43877,104,-60,-818
43887,102,-58,-818
43897,104,-62,-816
43907,100,-60,-822
43917,99,-65,-823
43927,96,-64,-828
43937,101,-61,-825
43946,103,-65,-819
43956,96,-52,-820
43966,95,-61,-821
43976,96,-54,-826
43986,90,-52,-824
43996,98,-48,-820
44006,109,-65,-819
44015,100,-58,-822
44025,91,-59,-823
44035,94,-62,-816
44045,100,-58,-828
44055,98,-60,-828
44065,101,-69,-821
44075,100,-56,-820
44084,103,-57,-821
44094,91,-59,-825
44104,100,-56,-824
44114,101,-57,-827
44124,97,-53,-821
44134,100,-60,-822
44144,100,-58,-826
44153,103,-57,-821
44163,98,-52,-824
44173,94,-64,-828
44183,104,-64,-824
44193,98,-54,-820
44203,95,-59,-821
44212,99,-63,-821
44222,96,-54,-820
44232,100,-64,-822
44242,95,-61,-825
44252,88,-54,-826
44262,97,-51,-825
44272,94,-60,-816
44281,93,-53,-817
44291,99,-57,-819
44301,101,-57,-819
44311,106,-58,-818
44321,104,-62,-820
44331,100,-58,-820
44341,99,-59,-819
44350,106,-60,-822
44360,98,-58,-814
44370,102,-52,-826
44380,99,-59,-821
44390,97,-61,-829
44400,103,-57,-829
44409,99,-59,-827
44419,102,-60,-824
44429,100,-52,-828
44439,103,-57,-821
44449,96,-64,-818
44459,102,-56,-826
44468,106,-60,-828
44478,99,-65,-825
44488,102,-60,-826
44498,103,-59,-817
44508,95,-65,-819
44518,93,-51,-827
44528,97,-65,-821
44537,92,-60,-824
44547,100,-60,-830
44557,100,-58,-820
44567,96,-60,-820
44577,98,-62,-820
44587,102,-56,-816
44597,100,-56,-818
44606,101,-59,-819
44616,99,-59,-817
44626,96,-58,-816
44636,103,-63,-823
44646,99,-69,-829
44656,100,-58,-822
44666,103,-57,-815
44675,101,-61,-819
44685,98,-64,-816
44695,103,-57,-823
44705,96,-58,-824
44715,99,-57,-819
44725,103,-59,-823
44735,104,-56,-816
44744,96,-60,-824
44754,96,-58,-822
44764,91,-63,-819
44774,101,-59,-819
44784,99,-63,-815
44794,101,-59,-825
44804,98,-64,-824
44813,93,-67,-821
44823,103,-57,-823
44833,102,-56,-822
44843,97,-61,-821
44853,93,-61,-821
44863,97,-57,-825
44873,92,-64,-822
44882,97,-59,-825
44892,93,-57,-827
44902,95,-53,-827
44912,102,-56,-822
44922,96,-64,-820
44932,103,-59,-819
44942,99,-59,-821
44951,98,-62,-828
44961,94,-62,-826
44971,100,-58,-828
44981,100,-60,-820
44991,96,-62,-820
45001,104,-62,-822
45011,103,-57,-829
45020,102,-54,-818
45030,100,-62,-820
45040,100,-62,-822
45050,97,-51,-817
45060,100,-60,-820
45070,100,-58,-820
45080,96,-60,-820
45090,98,-54,-826
45099,102,-66,-818
45109,106,-50,-822
45119,99,-53,-825
45129,101,-59,-823
45139,102,-62,-820
45149,100,-58,-828
45159,94,-60,-822
45168,103,-65,-819
45178,95,-65,-823
45188,99,-53,-825
45198,102,-50,-818
45208,95,-55,-819
45218,101,-61,-825
45228,94,-60,-820
45237,96,-60,-826
45247,104,-58,-820
45257,105,-57,-821
45267,100,-64,-822
45277,100,-56,-828
45287,101,-57,-825
45297,106,-54,-820
45306,99,-61,-825
45316,100,-64,-822
45326,88,-60,-822
45336,97,-53,-817
45346,100,-60,-830
45356,102,-54,-826
45366,97,-65,-827
45376,102,-60,-818
45385,100,-62,-826
45395,102,-58,-824
45405,105,-71,-823
45415,96,-60,-824
45425,109,-61,-819
45435,99,-59,-823
45445,96,-66,-820
45454,101,-51,-825
45464,102,-62,-824
45474,102,-56,-826
45484,98,-56,-824
45494,100,-58,-826
45504,98,-64,-826
45514,99,-59,-827
45523,93,-55,-823
45533,94,-58,-820
45543,98,-62,-828
45553,100,-60,-820
45563,101,-59,-819
45573,94,-60,-826
45583,101,-55,-823
45592,98,-60,-828
45602,93,-65,-819
45612,99,-57,-821
45622,103,-65,-819
45632,95,-55,-823
45642,105,-61,-823
45652,98,-64,-828
45661,103,-55,-827
45671,96,-60,-824
45681,98,-58,-816
45691,102,-56,-824
45701,95,-59,-823
45711,98,-60,-826
45721,101,-57,-823
45730,94,-56,-824
45740,97,-51,-825
45750,101,-67,-825
45760,106,-60,-820
45770,96,-52,-822
45780,102,-52,-826
45790,103,-69,-823
45800,99,-67,-825
45809,104,-64,-824
45819,89,-61,-819
45829,98,-60,-818
45839,103,-61,-823
45849,99,-57,-823
45859,92,-64,-824
45868,92,-64,-820
45878,104,-58,-820
45888,99,-47,-827
45898,105,-59,-823
45908,108,-64,-820
45918,93,-65,-817
45928,103,-59,-821
45937,94,-60,-826
45947,100,-60,-820
45957,98,-58,-826
45967,94,-58,-824
45977,96,-64,-820
45987,101,-55,-823
45996,99,-59,-827
46006,102,-60,-818
46016,92,-58,-834
46026,104,-60,-820
46036,104,-66,-826
46046,98,-58,-818
46056,101,-57,-823
46065,98,-62,-828
46075,98,-68,-824
46085,97,-55,-823
46095,102,-56,-826
46105,99,-63,-825
46115,97,-59,-827
46124,95,-59,-819
46134,97,-63,-817
46144,100,-62,-820
46154,100,-58,-820
46164,100,-64,-822
46174,99,-63,-819
46184,93,-61,-831
46193,99,-61,-829
46203,107,-59,-817
46213,106,-58,-826
46223,99,-61,-823
46233,95,-61,-819
46243,97,-67,-821
46253,99,-65,-825
46262,99,-59,-831
46272,97,-67,-821
46282,98,-62,-814
46292,96,-60,-826
46302,98,-58,-828
46312,104,-62,-818
46322,100,-60,-820
46331,104,-60,-824
46341,104,-60,-832
46351,98,-60,-818
46361,95,-55,-819
46371,102,-62,-820
46381,98,-62,-822
46391,102,-52,-830
46401,98,-62,-824
46410,105,-59,-823
46420,96,-56,-820
46430,98,-64,-820
46440,97,-53,-823
46450,100,-60,-830
46460,98,-62,-814
46469,101,-57,-823
46479,98,-62,-820
46489,92,-64,-826
46499,108,-60,-818
46509,105,-55,-815
46519,98,-62,-826
46529,98,-56,-824
46538,100,-56,-824
46548,94,-64,-822
46558,98,-66,-822
46568,97,-61,-823
46578,101,-57,-821
46588,98,-52,-826
46598,105,-65,-815
46608,98,-56,-818
46617,97,-65,-823
46627,99,-57,-823
46637,102,-56,-822
46647,108,-56,-828
46657,97,-59,-821
46667,112,-56,-814
46677,107,-61,-825
46686,100,-56,-822
46696,93,-67,-817
46706,97,-55,-823
46716,98,-58,-828
46726,101,-57,-821
46736,99,-61,-823
46746,97,-55,-817
46755,96,-58,-822
46765,101,-61,-819
46775,92,-60,-826
46785,99,-57,-813
46795,96,-64,-830
46805,96,-56,-818
46815,97,-61,-819
46825,98,-56,-824
46834,100,-66,-826
46844,99,-53,-825
46854,98,-54,-826
46864,97,-59,-821
46874,100,-62,-822
46884,101,-61,-823
46893,96,-58,-824
46903,109,-57,-821
46913,99,-59,-825
46923,100,-62,-820
46933,94,-60,-818
46943,100,-58,-824
46953,96,-54,-822
46962,97,-61,-823
46972,101,-55,-819
46982,101,-55,-825
46992,92,-56,-826
47002,96,-66,-822
47012,97,-55,-829
47022,104,-60,-826
47031,96,-60,-822
47041,94,-64,-824
47051,100,-68,-818
47061,97,-65,-819
47071,97,-57,-829
47081,101,-59,-825
47091,97,-59,-823
47101,97,-57,-831
47110,93,-67,-827
47120,99,-59,-819
47130,99,-59,-827
47140,103,-59,-823
47150,103,-57,-827
47160,104,-62,-820
47169,105,-63,-829
47179,95,-63,-823
47189,97,-61,-819
47199,100,-58,-822
47209,99,-63,-825
47219,98,-60,-822
47229,100,-60,-826
47239,94,-62,-826
47248,99,-51,-823
47258,98,-60,-824
47268,102,-62,-822
47278,101,-59,-823
47288,91,-59,-827
47297,101,-65,-823
47307,100,-58,-816
47317,102,-56,-826
47327,101,-57,-821
47337,98,-64,-824
47347,101,-63,-821
47357,101,-57,-815
47366,95,-55,-823
47376,96,-60,-818
47386,105,-57,-823
47396,97,-61,-823
47406,90,-58,-826
47416,100,-58,-824
47425,98,-60,-830
47435,94,-60,-826
47445,93,-59,-823
47455,99,-61,-823
47465,99,-53,-823
47475,99,-61,-827
47485,93,-59,-825
47494,105,-55,-821
47504,100,-58,-826
47514,93,-59,-825
47524,101,-63,-819
47534,98,-58,-822
47544,100,-64,-816
47554,97,-65,-821
47564,99,-63,-821
47573,100,-60,-816
47583,93,-67,-825
47593,97,-61,-829
47603,96,-52,-828
47613,94,-68,-830
47623,98,-56,-816
47633,99,-65,-827
47643,99,-65,-827
47652,102,-60,-820
47662,98,-60,-830
47672,102,-56,-826
47682,97,-55,-821
47692,98,-60,-820
47702,94,-60,-822
47712,96,-50,-816
47721,95,-57,-825
47731,99,-59,-819
47741,99,-65,-825
47751,98,-54,-824
47761,100,-62,-830
47771,90,-56,-822
47781,104,-60,-822
47790,98,-58,-820
47800,99,-63,-827
47810,102,-64,-820
47820,100,-58,-826
47830,102,-68,-818
47840,97,-63,-821
47849,94,-62,-822
47859,98,-60,-828
47869,102,-60,-826
47879,101,-61,-825
47889,102,-48,-820
47899,98,-62,-826
47909,97,-61,-825
47918,102,-58,-822
47928,98,-58,-824
47938,100,-64,-818
47948,101,-49,-813
47958,100,-64,-824
47968,102,-54,-826
47978,105,-55,-821
47987,98,-56,-830
47997,98,-56,-820
48007,95,-61,-817
48017,97,-61,-823
48027,101,-57,-825
48037,102,-60,-818
48047,96,-58,-824
48057,94,-58,-816
48066,95,-57,-823
48076,101,-61,-819
48086,102,-66,-824
48096,93,-59,-825
48106,92,-58,-818
48116,101,-65,-821
48126,103,-65,-825
48135,102,-54,-818
48145,97,-67,-829
48155,106,-54,-818
48165,100,-56,-820
48175,92,-54,-826
48185,101,-65,-821
48195,99,-57,-819
48204,95,-49,-821
48214,106,-62,-828
48224,104,-58,-820
48234,100,-64,-828
48244,101,-57,-815
48254,103,-55,-827
48264,98,-60,-824
48273,101,-47,-819
48283,102,-64,-822
48293,94,-56,-822
48303,103,-61,-827
48313,96,-58,-822
48323,97,-63,-831
48333,89,-61,-819
48342,97,-65,-819
48352,98,-62,-820
48362,97,-59,-821
48372,96,-58,-822
48382,97,-61,-821
48392,96,-56,-824
48402,93,-63,-815
48412,96,-58,-824
48421,98,-56,-832
48431,91,-59,-821
48441,100,-58,-820
48451,102,-60,-826
48461,96,-56,-826
48471,99,-65,-821
48481,102,-62,-820
48490,101,-53,-825
48500,94,-52,-820
48510,96,-60,-820
48520,100,-52,-818
48530,98,-62,-828
48540,104,-56,-822
48550,102,-52,-830
48559,99,-53,-827
48569,93,-63,-821
48579,105,-63,-821
48589,97,-59,-815
48599,104,-64,-822
48609,100,-60,-818
48619,96,-62,-820
48628,99,-53,-819
48638,98,-58,-820
48648,96,-62,-818
48658,99,-63,-821
48668,99,-53,-827
48678,104,-62,-826
48688,91,-55,-829
48697,96,-60,-830
48707,99,-49,-825
48717,97,-69,-827
48727,100,-58,-830
48737,101,-67,-819
48747,97,-59,-821
48756,101,-55,-825
48766,100,-64,-824
48776,95,-59,-817
48786,107,-55,-827
48796,103,-59,-819
48806,95,-59,-823
48816,103,-55,-825
48825,94,-62,-828
48835,97,-57,-819
48845,97,-61,-825
48855,100,-60,-824
48865,98,-60,-818
48875,93,-63,-835
48885,95,-55,-827
48894,98,-62,-820
48904,101,-65,-821
48914,103,-61,-819
48924,105,-59,-817
48934,100,-62,-818
48944,96,-62,-826
48953,104,-62,-820
48963,95,-63,-825
48973,97,-61,-817
48983,99,-57,-827
48993,103,-53,-825
49003,105,-55,-815
49013,99,-59,-819
49022,101,-59,-821
49032,101,-63,-825
49042,97,-59,-825
49052,100,-66,-822
49062,100,-58,-824
49072,92,-60,-820
49082,99,-55,-827
49091,101,-65,-819
49101,92,-56,-828
49111,96,-58,-820
49121,95,-59,-825
49131,105,-71,-823
49141,101,-63,-823
49151,98,-64,-826
49160,93,-63,-823
49170,103,-63,-823
49180,98,-60,-826
49190,,,
